FlareLabel,Prediction,PredictionProbability
0,0,0.058724164962768555
0,0,0.058736324310302734
0,0,0.05872690677642822
0,0,0.05871325731277466
0,0,0.058711886405944824
0,0,0.05870461463928223
0,0,0.05872011184692383
0,0,0.05871856212615967
0,0,0.05871814489364624
0,0,0.05872458219528198
0,0,0.0587196946144104
0,0,0.05873441696166992
0,0,0.05873608589172363
0,0,0.05872088670730591
0,0,0.05872058868408203
0,0,0.058728039264678955
0,0,0.05873608589172363
0,0,0.058674633502960205
0,0,0.058674633502960205
0,0,0.058750152587890625
0,0,0.05874836444854736
0,0,0.05875194072723389
0,0,0.058759868144989014
0,0,0.05875098705291748
0,0,0.05874687433242798
0,0,0.05875444412231445
0,0,0.05877810716629028
0,0,0.058767855167388916
0,0,0.05874907970428467
0,0,0.058674633502960205
0,0,0.05877476930618286
0,0,0.05878865718841553
0,0,0.05880504846572876
0,0,0.058808088302612305
0,0,0.05881911516189575
0,0,0.05883747339248657
0,0,0.058838725090026855
0,0,0.05889153480529785
0,0,0.05885428190231323
0,0,0.05886143445968628
0,0,0.05892181396484375
0,0,0.059006571769714355
0,0,0.05897808074951172
0,0,0.05895107984542847
0,0,0.05888044834136963
0,0,0.058817505836486816
0,0,0.0587998628616333
0,0,0.058792710304260254
0,0,0.058791935443878174
0,0,0.05879533290863037
0,0,0.0587916374206543
0,0,0.058806419372558594
0,0,0.05879694223403931
0,0,0.05879819393157959
0,0,0.05880504846572876
0,0,0.05880463123321533
0,0,0.058813512325286865
0,0,0.058798789978027344
0,0,0.05880612134933472
0,0,0.05879420042037964
0,0,0.0588076114654541
0,0,0.0588223934173584
0,0,0.058814048767089844
0,0,0.058812856674194336
0,0,0.058826565742492676
0,0,0.058831751346588135
0,0,0.05882924795150757
0,0,0.05881911516189575
0,0,0.05881297588348389
0,0,0.0588262677192688
0,0,0.05883133411407471
0,0,0.05883955955505371
0,0,0.058830201625823975
0,0,0.058818161487579346
0,0,0.05882108211517334
0,0,0.05880969762802124
0,0,0.05881845951080322
0,0,0.05880093574523926
0,0,0.058789610862731934
0,0,0.058789610862731934
